year,serialno,state,puma,wgtp,np,hincp,fincp,adjinc,hht,hht2,noc,npf,fparc,person_count,adult_count,college_age_count,student_enrolled_count,likely_college_student_count,employed_count,reference_person_count,reference_person_student_flag,has_any_likely_college_student,has_any_student,has_any_college_age_person,has_any_employed_person,student_share_of_persons,student_share_of_adults,college_age_share_of_persons,student_heavy_flag_rule_a,student_heavy_flag_rule_b,analysis_weight,hincp_adj_real,student_heavy_flag,hh_comp_key,below_alice_flag,annual_alice_threshold,wgtp_adj
2021,2021HU1143127,17,2100,121,1,21400.0,,1029928,6.0,5.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,121.0,22040.4592,0,1_adult_0_child,1,37492.23,
2021,2021HU1145361,17,2100,69,1,4500.0,,1029928,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,69.0,4634.676,0,1_adult_0_child,1,37492.23,
2021,2021HU1146181,17,2100,175,1,19300.0,,1029928,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,175.0,19877.6104,0,1_adult_0_child,1,37492.23,
2021,2021HU1155197,17,2100,98,1,12000.0,,1029928,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,98.0,12359.136,0,1_adult_0_child,1,37492.23,
2021,2021HU1159824,17,2100,10,2,32800.0,32800.0,1029928,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,10.0,33781.6384,0,2_adult_0_child,1,49309.96,
2021,2021HU1160440,17,2100,192,5,35900.0,35900.0,1029928,1.0,1.0,1.0,5.0,2.0,5,4,2,2,0,2,1,0,0,1,1,1,0.0,0.0,0.4,0,0,192.0,36974.4152,0,3plus_adult_1plus_child,1,65920.3,
2021,2021HU1167437,17,2100,479,1,7000.0,,1029928,4.0,9.0,0.0,,,1,1,1,0,0,1,1,0,0,0,1,1,0.0,0.0,1.0,0,0,479.0,7209.496,0,1_adult_0_child,1,37492.23,
2021,2021HU1189014,17,2100,165,2,3500.0,,1029928,5.0,12.0,0.0,,,2,2,2,2,2,0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,165.0,3604.748,1,2_adult_0_child,1,49309.96,
2021,2021HU1190285,17,2100,77,2,24100.0,24100.0,1029928,1.0,2.0,0.0,2.0,4.0,2,2,0,2,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,77.0,24821.2648,0,2_adult_0_child,1,49309.96,
2021,2021HU1191344,17,2100,244,1,28400.0,,1029928,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,244.0,29249.9552,0,1_adult_0_child,1,37492.23,
2021,2021HU1197019,17,2100,104,2,47600.0,47600.0,1029928,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,104.0,49024.5728,0,2_adult_0_child,1,49309.96,
2021,2021HU1220069,17,2100,96,4,51000.0,,1029928,7.0,8.0,0.0,,,4,4,3,3,3,2,1,1,1,1,1,1,0.75,0.75,0.75,1,0,96.0,52526.328,0,3plus_adult_0_child,1,57631.7,
2021,2021HU1224208,17,2100,133,2,43600.0,43600.0,1029928,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,133.0,44904.8608,0,2_adult_0_child,1,49309.96,
2021,2021HU1226867,17,2100,225,4,0.0,,1029928,7.0,8.0,0.0,,,4,4,4,4,4,0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,225.0,0.0,1,3plus_adult_0_child,1,57631.7,
2021,2021HU1230622,17,2100,11,2,39940.0,39940.0,1029928,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,2,1,0,0,0,0,1,0.0,0.0,0.0,0,0,11.0,41135.32432,0,2_adult_0_child,1,49309.96,
2021,2021HU1245842,17,2100,67,2,29900.0,29900.0,1029928,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,67.0,30794.8472,0,2_adult_0_child,1,49309.96,
2021,2021HU1258675,17,2100,275,3,21600.0,21600.0,1029928,3.0,6.0,2.0,3.0,1.0,3,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,275.0,22246.4448,0,1_adult_2plus_child,1,55969.66,
2021,2021HU1260200,17,2100,113,1,35000.0,,1029928,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,113.0,36047.48,0,1_adult_0_child,1,37492.23,
2021,2021HU1260658,17,2100,137,1,21400.0,,1029928,4.0,9.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,137.0,22040.4592,0,1_adult_0_child,1,37492.23,
2021,2021HU1288223,17,2100,361,1,21400.0,,1029928,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,361.0,22040.4592,0,1_adult_0_child,1,37492.23,
2021,2021HU1290520,17,2100,98,1,34000.0,,1029928,6.0,5.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,98.0,35017.552,0,1_adult_0_child,1,37492.23,
2021,2021HU1293223,17,2100,37,1,20900.0,,1029928,4.0,9.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,37.0,21525.4952,0,1_adult_0_child,1,37492.23,
2021,2021HU1308524,17,2100,172,2,3100.0,,1029928,7.0,8.0,0.0,,,2,2,2,2,2,2,1,1,1,1,1,1,1.0,1.0,1.0,1,0,172.0,3192.7768,0,2_adult_0_child,1,49309.96,
2021,2021HU1309301,17,2100,45,4,26600.0,26600.0,1029928,1.0,1.0,2.0,4.0,1.0,4,2,0,2,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,45.0,27396.0848,0,2_adult_2plus_child,1,64765.51,
2021,2021HU1312536,17,2100,288,2,27070.0,,1029928,7.0,8.0,0.0,,,2,2,2,1,1,0,1,0,1,1,1,0,0.5,0.5,1.0,1,1,288.0,27880.15096,1,2_adult_0_child,1,49309.96,
2021,2021HU1316917,17,2100,101,5,35000.0,35000.0,1029928,1.0,1.0,3.0,5.0,3.0,5,2,0,2,0,2,1,0,0,1,0,1,0.0,0.0,0.0,0,0,101.0,36047.48,0,2_adult_2plus_child,1,64765.51,
2021,2021HU1335966,17,2100,203,3,10300.0,10300.0,1029928,3.0,7.0,0.0,3.0,2.0,3,2,0,1,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0,0,203.0,10608.2584,0,2_adult_0_child,1,49309.96,
2021,2021HU1339100,17,2100,218,2,21700.0,,1029928,5.0,12.0,0.0,,,2,2,2,2,2,0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,218.0,22349.4376,1,2_adult_0_child,1,49309.96,
2021,2021HU1354506,17,2100,25,1,0.0,,1029928,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,25.0,0.0,0,1_adult_0_child,1,37492.23,
2021,2021HU1355231,17,2100,101,2,26000.0,26000.0,1029928,3.0,7.0,0.0,2.0,4.0,2,2,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,101.0,26778.128,0,2_adult_0_child,1,49309.96,
2021,2021HU1363627,17,2100,56,1,17900.0,,1029928,4.0,9.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,56.0,18435.7112,0,1_adult_0_child,1,37492.23,
2021,2021HU1373094,17,2100,28,1,23100.0,,1029928,4.0,9.0,0.0,,,1,1,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,28.0,23791.3368,0,1_adult_0_child,1,37492.23,
2022,2022HU0001880,17,1901,259,3,1300.0,1300.0,1042311,3.0,7.0,0.0,3.0,4.0,3,3,1,0,0,1,1,0,0,0,1,1,0.0,0.0,0.3333333333333333,0,0,259.0,1355.0043,0,3plus_adult_0_child,1,61258.87,259.0
2022,2022HU0654742,17,1901,141,1,0.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,141.0,0.0,0,1_adult_0_child,1,39379.85,141.0
2022,2022HU0022984,17,1901,33,1,1000.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,33.0,1042.311,0,1_adult_0_child,1,39379.85,33.0
2022,2022HU0049463,17,1902,15,2,30000.0,,1042311,7.0,4.0,0.0,,,2,2,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,3.28461,31269.33,0,2_adult_0_child,1,51941.36,3.28461
2022,2022HU0587695,17,1901,274,1,0.0,,1042311,4.0,9.0,0.0,,,1,1,1,0,0,0,1,0,0,0,1,0,0.0,0.0,1.0,0,0,274.0,0.0,0,1_adult_0_child,1,39379.85,274.0
2022,2022HU0010981,17,1901,180,3,10000.0,,1042311,5.0,12.0,0.0,,,3,3,3,3,3,1,1,1,1,1,1,1,1.0,1.0,1.0,1,0,180.0,10423.11,0,3plus_adult_0_child,1,61258.87,180.0
2022,2022HU0011529,17,1902,28,2,42000.0,,1042311,7.0,4.0,0.0,,,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,6.131272,43777.062,0,2_adult_0_child,1,51941.36,6.131272
2022,2022HU0012621,17,1901,104,1,21900.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,104.0,22826.6109,0,1_adult_0_child,1,39379.85,104.0
2022,2022HU0015618,17,1902,68,4,23000.0,0.0,1042311,3.0,3.0,2.0,3.0,1.0,4,2,2,0,0,1,1,0,0,0,1,1,0.0,0.0,0.5,0,0,14.890232,23973.153,0,2_adult_2plus_child,1,68841.66,14.890232
2022,2022HU0017819,17,1902,52,1,32600.0,,1042311,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,11.386648,33979.3386,0,1_adult_0_child,1,39379.85,11.386648
2022,2022HU0073812,17,1901,90,3,21000.0,21000.0,1042311,3.0,6.0,2.0,3.0,2.0,3,1,0,2,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,90.0,21888.531,0,1_adult_2plus_child,1,59492.23,90.0
2022,2022HU0020035,17,1902,60,4,28000.0,28000.0,1042311,1.0,1.0,2.0,4.0,2.0,4,2,0,2,0,2,1,0,0,1,0,1,0.0,0.0,0.0,0,0,13.13844,29184.708,0,2_adult_2plus_child,1,68841.66,13.13844
2022,2022HU0022474,17,1902,68,3,12400.0,12400.0,1042311,1.0,1.0,1.0,3.0,2.0,3,2,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,14.890232,12924.6564,0,2_adult_1_child,1,59996.98,14.890232
2022,2022HU0022499,17,1902,27,1,11500.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,5.912298,11986.5765,0,1_adult_0_child,1,39379.85,5.912298
2022,2022HU0024351,17,1901,8,2,47600.0,47600.0,1042311,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,8.0,49614.0036,0,2_adult_0_child,1,51941.36,8.0
2022,2022HU0024955,17,1902,32,5,26400.0,26400.0,1042311,3.0,7.0,0.0,5.0,3.0,5,2,0,3,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,7.007168,27517.0104,0,2_adult_0_child,1,51941.36,7.007168
2022,2022HU0030525,17,1902,9,2,13650.0,,1042311,5.0,4.0,0.0,,,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1.970766,14227.54515,0,2_adult_0_child,1,51941.36,1.970766
2022,2022HU0033010,17,1901,472,3,25000.0,25000.0,1042311,3.0,6.0,2.0,3.0,2.0,3,1,0,2,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,472.0,26057.775,0,1_adult_2plus_child,1,59492.23,472.0
2022,2022HU0033486,17,1901,94,2,27900.0,,1042311,7.0,8.0,0.0,,,2,2,2,2,2,1,1,1,1,1,1,1,1.0,1.0,1.0,1,0,94.0,29080.4769,0,2_adult_0_child,1,51941.36,94.0
2022,2022HU0034032,17,1902,27,1,0.0,,1042311,4.0,9.0,0.0,,,1,1,0,1,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0,0,5.912298,0.0,0,1_adult_0_child,1,39379.85,5.912298
2022,2022HU0037029,17,1901,111,2,20800.0,,1042311,7.0,8.0,0.0,,,2,2,2,2,2,0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,111.0,21680.0688,1,2_adult_0_child,1,51941.36,111.0
2022,2022HU0038276,17,1901,110,2,18270.0,,1042311,7.0,4.0,0.0,,,2,2,0,0,0,2,1,0,0,0,0,1,0.0,0.0,0.0,0,0,110.0,19043.02197,0,2_adult_0_child,1,51941.36,110.0
2022,2022HU0040528,17,1901,88,1,6000.0,,1042311,4.0,9.0,0.0,,,1,1,1,1,1,0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,88.0,6253.866,1,1_adult_0_child,1,39379.85,88.0
2022,2022HU0041662,17,1902,21,1,0.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,4.598454,0.0,0,1_adult_0_child,1,39379.85,4.598454
2022,2022HU0042589,17,1902,16,1,21600.0,,1042311,4.0,9.0,0.0,,,1,1,1,0,0,0,1,0,0,0,1,0,0.0,0.0,1.0,0,0,3.503584,22513.9176,0,1_adult_0_child,1,39379.85,3.503584
2022,2022HU0046262,17,1901,64,2,46590.0,46590.0,1042311,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,64.0,48561.26949,0,2_adult_0_child,1,51941.36,64.0
2022,2022HU0046701,17,1902,21,1,28700.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,4.598454,29914.3257,0,1_adult_0_child,1,39379.85,4.598454
2022,2022HU0050036,17,1902,16,1,30000.0,,1042311,4.0,9.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,3.503584,31269.33,0,1_adult_0_child,1,39379.85,3.503584
2022,2022HU0051230,17,1902,42,1,13300.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,9.196908,13862.7363,0,1_adult_0_child,1,39379.85,9.196908
2022,2022HU0051530,17,1902,25,2,21000.0,21000.0,1042311,3.0,6.0,1.0,2.0,2.0,2,1,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,5.47435,21888.531,0,1_adult_1_child,1,43867.77,5.47435
2022,2022HU0057169,17,1901,147,1,0.0,,1042311,6.0,5.0,0.0,,,1,1,1,1,1,0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,147.0,0.0,1,1_adult_0_child,1,39379.85,147.0
2022,2022HU0059637,17,1902,72,5,39200.0,39200.0,1042311,3.0,3.0,3.0,4.0,2.0,5,2,0,3,0,2,1,0,0,1,0,1,0.0,0.0,0.0,0,0,15.766128,40858.5912,0,2_adult_2plus_child,1,68841.66,15.766128
2022,2022HU0065652,17,1901,218,2,44000.0,44000.0,1042311,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,218.0,45861.684,0,2_adult_0_child,1,51941.36,218.0
2022,2022HU0072402,17,1901,61,2,2000.0,,1042311,7.0,8.0,0.0,,,2,2,2,2,2,0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,61.0,2084.622,1,2_adult_0_child,1,51941.36,61.0
2022,2022HU0074159,17,1902,94,3,48000.0,48000.0,1042311,1.0,2.0,0.0,3.0,4.0,3,3,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,20.583556,50030.928,0,3plus_adult_0_child,1,61258.87,20.583556
2022,2022HU0074454,17,1901,149,1,30000.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,149.0,31269.33,0,1_adult_0_child,1,39379.85,149.0
2022,2022HU0075097,17,1902,44,1,23000.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,9.634856,23973.153,0,1_adult_0_child,1,39379.85,9.634856
2022,2022HU0079010,17,1902,24,2,44590.0,44590.0,1042311,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,2,1,0,0,0,0,1,0.0,0.0,0.0,0,0,5.255376,46476.64749,0,2_adult_0_child,1,51941.36,5.255376
2022,2022HU0079370,17,1902,15,2,37900.0,37900.0,1042311,3.0,7.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,3.28461,39503.5869,0,2_adult_0_child,1,51941.36,3.28461
2022,2022HU0080533,17,1901,57,1,120.0,,1042311,4.0,9.0,0.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,0,57.0,125.07732,0,1_adult_0_child,1,39379.85,57.0
2022,2022HU0081962,17,1902,70,4,22000.0,22000.0,1042311,1.0,1.0,1.0,4.0,1.0,4,3,1,0,0,2,1,0,0,0,1,1,0.0,0.0,0.25,0,0,15.32818,22930.842,0,3plus_adult_1plus_child,1,70069.13,15.32818
2022,2022HU0085128,17,1901,53,4,38400.0,,1042311,7.0,8.0,0.0,,,4,4,4,4,4,3,1,1,1,1,1,1,1.0,1.0,1.0,1,0,53.0,40024.7424,0,3plus_adult_0_child,1,61258.87,53.0
2022,2022HU0086178,17,1902,25,3,18000.0,18000.0,1042311,1.0,1.0,1.0,3.0,1.0,3,2,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,5.47435,18761.598,0,2_adult_1_child,1,59996.98,5.47435
2022,2022HU0087829,17,1902,11,1,27300.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,2.408714,28455.0903,0,1_adult_0_child,1,39379.85,2.408714
2022,2022HU0089244,17,1901,100,1,26000.0,,1042311,4.0,9.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,100.0,27100.086,0,1_adult_0_child,1,39379.85,100.0
2022,2022HU0090196,17,1902,12,2,17700.0,17700.0,1042311,3.0,6.0,1.0,2.0,1.0,2,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,2.627688,18448.9047,0,1_adult_1_child,1,43867.77,2.627688
2022,2022HU0094377,17,1902,34,3,57600.0,57600.0,1042311,1.0,2.0,0.0,3.0,4.0,3,3,0,0,0,2,1,0,0,0,0,1,0.0,0.0,0.0,0,0,7.445116,60037.1136,0,3plus_adult_0_child,1,61258.87,7.445116
2022,2022HU0095520,17,1901,485,1,0.0,,1042311,6.0,5.0,0.0,,,1,1,1,1,1,0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,485.0,0.0,1,1_adult_0_child,1,39379.85,485.0
2022,2022HU0096973,17,1902,65,1,34000.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,14.23331,35438.574,0,1_adult_0_child,1,39379.85,14.23331
2022,2022HU0101620,17,1902,17,2,42600.0,42600.0,1042311,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,3.722558,44402.4486,0,2_adult_0_child,1,51941.36,3.722558
2022,2022HU0102575,17,1902,21,1,1800.0,,1042311,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,4.598454,1876.1598,0,1_adult_0_child,1,39379.85,4.598454
2022,2022HU0102832,17,1902,15,4,30000.0,30000.0,1042311,3.0,6.0,3.0,4.0,3.0,4,1,0,3,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,3.28461,31269.33,0,1_adult_2plus_child,1,59492.23,3.28461
2022,2022HU0102911,17,1902,16,1,1500.0,,1042311,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,3.503584,1563.4665,0,1_adult_0_child,1,39379.85,3.503584
2022,2022HU0105718,17,1902,143,2,30000.0,30000.0,1042311,3.0,7.0,0.0,2.0,2.0,2,1,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,31.313282,31269.33,0,1_adult_0_child,1,39379.85,31.313282
2022,2022HU0107165,17,1902,10,1,21000.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,2.18974,21888.531,0,1_adult_0_child,1,39379.85,2.18974
2022,2022HU0107536,17,1902,60,1,10000.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,13.13844,10423.11,0,1_adult_0_child,1,39379.85,13.13844
2022,2022HU0111188,17,1901,136,2,9900.0,,1042311,7.0,4.0,0.0,,,2,2,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,136.0,10318.8789,0,2_adult_0_child,1,51941.36,136.0
2022,2022HU0114730,17,1901,63,1,9600.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,63.0,10006.1856,0,1_adult_0_child,1,39379.85,63.0
2022,2022HU0117407,17,1902,11,1,720.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,2.408714,750.46392,0,1_adult_0_child,1,39379.85,2.408714
2022,2022HU0118356,17,1902,68,1,11800.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,14.890232,12299.2698,0,1_adult_0_child,1,39379.85,14.890232
2022,2022HU0119621,17,1901,138,2,7430.0,,1042311,7.0,4.0,0.0,,,2,2,2,2,2,0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,138.0,7744.37073,1,2_adult_0_child,1,51941.36,138.0
2022,2022HU0120220,17,1901,40,1,840.0,,1042311,4.0,9.0,0.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,0,40.0,875.54124,0,1_adult_0_child,1,39379.85,40.0
2022,2022HU0121581,17,1902,26,1,29400.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,5.693324,30643.9434,0,1_adult_0_child,1,39379.85,5.693324
2022,2022HU0124073,17,1902,240,1,24000.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,52.55376,25015.464,0,1_adult_0_child,1,39379.85,52.55376
2022,2022HU0124240,17,1901,110,1,30100.0,,1042311,4.0,9.0,0.0,,,1,1,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,110.0,31373.5611,0,1_adult_0_child,1,39379.85,110.0
2022,2022HU0126343,17,1902,22,1,11900.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,4.817428,12403.5009,0,1_adult_0_child,1,39379.85,4.817428
2022,2022HU0129928,17,1902,14,1,24000.0,,1042311,4.0,9.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,3.065636,25015.464,0,1_adult_0_child,1,39379.85,3.065636
2022,2022HU0133871,17,1901,342,1,800.0,,1042311,4.0,9.0,0.0,,,1,1,1,1,1,0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,342.0,833.8488,1,1_adult_0_child,1,39379.85,342.0
2022,2022HU0134767,17,1901,67,4,46000.0,46000.0,1042311,1.0,1.0,2.0,4.0,3.0,4,2,0,1,0,2,1,0,0,1,0,1,0.0,0.0,0.0,0,0,67.0,47946.306,0,2_adult_2plus_child,1,68841.66,67.0
2022,2022HU0134863,17,1902,40,1,35000.0,,1042311,4.0,9.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,8.75896,36480.885,0,1_adult_0_child,1,39379.85,8.75896
2022,2022HU0138481,17,1902,59,3,8000.0,8000.0,1042311,3.0,6.0,2.0,3.0,3.0,3,1,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,12.919466,8338.488,0,1_adult_2plus_child,1,59492.23,12.919466
2022,2022HU0143302,17,1901,55,2,48200.0,48200.0,1042311,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,55.0,50239.3902,0,2_adult_0_child,1,51941.36,55.0
2022,2022HU0143569,17,1901,120,3,27100.0,27100.0,1042311,3.0,7.0,0.0,3.0,4.0,3,3,2,1,0,1,1,0,0,1,1,1,0.0,0.0,0.6666666666666666,0,0,120.0,28246.6281,0,3plus_adult_0_child,1,61258.87,120.0
2022,2022HU0144204,17,1901,48,1,0.0,,1042311,4.0,9.0,0.0,,,1,1,1,1,1,0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,48.0,0.0,1,1_adult_0_child,1,39379.85,48.0
2022,2022HU0146487,17,1902,289,2,40000.0,40000.0,1042311,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,63.283486,41692.44,0,2_adult_0_child,1,51941.36,63.283486
2022,2022HU0146758,17,1902,71,1,17610.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,15.547154,18355.09671,0,1_adult_0_child,1,39379.85,15.547154
2022,2022HU0148481,17,1901,49,2,23900.0,23900.0,1042311,2.0,11.0,0.0,2.0,4.0,2,2,2,1,1,2,1,1,1,1,1,1,0.5,0.5,1.0,1,0,49.0,24911.2329,0,2_adult_0_child,1,51941.36,49.0
2022,2022HU0150929,17,1902,17,2,14900.0,14900.0,1042311,3.0,7.0,0.0,2.0,2.0,2,1,0,1,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0,0,3.722558,15530.4339,0,1_adult_0_child,1,39379.85,3.722558
2022,2022HU0151882,17,1902,44,6,54750.0,54750.0,1042311,3.0,7.0,0.0,6.0,3.0,6,3,0,2,0,2,1,0,0,1,0,1,0.0,0.0,0.0,0,0,9.634856,57066.52725,0,3plus_adult_0_child,1,61258.87,9.634856
2022,2022HU0152875,17,1902,87,1,25600.0,,1042311,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,19.050738,26683.1616,0,1_adult_0_child,1,39379.85,19.050738
2022,2022HU0153898,17,1902,15,2,3400.0,3400.0,1042311,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,3.28461,3543.8574,0,2_adult_0_child,1,51941.36,3.28461
2022,2022HU0155603,17,1902,34,1,27400.0,,1042311,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,7.445116,28559.3214,0,1_adult_0_child,1,39379.85,7.445116
